Website,SKU,Link(from where we get info),Name,Type of product,Model/Color,Material,Price,Promo Price,Description of a product (romantic),Size,Info from the file,Width,Depth,Height,Weight,Bullet1,Bullet2,Bullet3,Bullet4,Bullet5,Bullet6,Bullet7,Bullet8,Bullet9,Bullet10,Bullet11,Bullet12,Bullet13,Bullet14,Bullet15,Name of the document1,Downloads1,Name of the document2,Downloads2,Image1,Image2,Image3,Image4,Image5,Image6,Image7,Image8,Image9,Image10
https://ofminc.com/,161-OTT2-DGRY,https://ofminc.com/products/ofm-161-ott2-ottoman,"OFM 161 Collection Mid Century Modern Tufted Fabric Storage Ottoman, Walnut Legs (161-OTT2)",,Dark Gray,,138.24,138.24,"<p>The OFM 161 Collection Mid Century Modern Tufted Fabric Storage Ottoman brings a touch of elegance to any location. The ottoman features a tufted accent top cushion and a child safety hinge which only closes when you push down the top.
</p>",,http://images.salsify.com/image/upload/s--Y3KRvEM0--/znnbkxieek3w3cito5td.pdf,,,,,Fabric upholstered storage ottoman,Foot stool features a tufted accent top cushion,Hinged top for easy opening,Ottoman has storage space inside,Stylish Walnut legs will hold up to 250 lb of weight,Quick and easy installation,Adjustable feet glides prevent scratches and adjust for uneven surfaces,Versatile storage ottoman can be used in multiple applications,"Ottoman measures 22.83"" D x 29.53"" W x 17.72"" H",Backed by the OFM 5-Year Limited Warranty,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s---IBvpub2--/j4h6oqlsqvver0tgth5q.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--Y3KRvEM0--/znnbkxieek3w3cito5td.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/plj8y4kciqqwnveoaoic_large.jpg?v=1603396701,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/vdnk7fncbtweoyvgidvi_18b96482-3d77-431c-b0c7-1f6bec510c60_large.jpg?v=1603396701,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/gyha2ausm3o7uxjxyksd_ae64a998-6a1f-4106-b553-e93bc8debca8_large.jpg?v=1603396701,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/nekghzg50rzn4hyozvww_46af8598-cf9b-4334-b207-de56cc017c9c_large.jpg?v=1603396701,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/wdkwv6banqmvcqpgle91_eedb9ba9-269e-437d-8f8f-611123142848_large.jpg?v=1603396701,,,,,
https://ofminc.com/,247-206,https://ofminc.com/products/ofm-247-office-task-chair,"OFM 24 Hour Big and Tall Ergonomic Task Chair - Computer Desk Swivel Chair with Arms, Black (247)",Desk,Black,,323.28,,"<p>
</p>",,http://images.salsify.com/image/upload/s--gzE23DbE--/djzt1gi5ib0mvt24bb3n.pdf,,,,"DURABLE OFFICE FURNITURE: This heavy duty swivel chair has a 27"" 5 star base and a 400 pound ","BIG & TALL CHAIR: Relax comfortably in this chair specifically designed for 24-hour use with an extra thick 3"" padded upholstered seat with stain resistant fabric",ERGONOMIC OFFICE CHAIR: This chair can adapt to all body types with synchronized back and seat adjustments,CHAIR WITH ARMS: Height and width-adjustable arms for customized support and added upper body support,"DURABLE OFFICE FURNITURE: This heavy duty swivel chair has a 27"" 5 star base and a 400 pound weight capacity for long-lasting use",WARRANTY & SUPPORT: Relax knowing this office desk chair is backed by the OFM limited lifetime warranty,Optional glides (GLIDES) and hard floor casters (700-HF-CASTER) available searately,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--ad7PsGa8--/kstdnh8f6udgaw2xlcvv.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--gzE23DbE--/djzt1gi5ib0mvt24bb3n.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/fdqj2wstyfc5gxxxoitz_large.jpg?v=1602702762,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/bcmkzbw3trffukhvyflj_large.jpg?v=1603290496,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/cyopknq6tkdjy3ddc0ya_large.jpg?v=1603290496,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/kd84rgovbcrx0yagepwf_large.jpg?v=1603290496,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/iz5nnuwemhawxuj1kwfl_large.jpg?v=1603290496,,,,,
https://ofminc.com/,241-VAM-606,https://ofminc.com/products/ofm-241-vam-office-task-chair,"OFM 241-VAM 24 Hour Ergonomic Armless Task Chair, Anti-Microbial/Anti-Bacterial Vinyl, Mid Back",Chair,Black,,236.52,,"<p>OFM's 241 Series 24-Hour/Multi-Shift Task Chair in Anti-Microbial/Anti-Bacterial Vinyl is designed for 24-hour use. Includes 7 different adjustable features: seat height, seat angle, back height, back angle, tilt tension, tilt lock and synchro mech. Your choice of colors in anti-microbial/anti-bacterial vinyl, or the Elements In-Stock Textile Upgrade Program. Meets or exceeds ANSI/BIFMA standards. Weight capacity up to 250 lbs.
</p>",,http://images.salsify.com/image/upload/s--gzE23DbE--/djzt1gi5ib0mvt24bb3n.pdf,,,,"360-degree swivel on sturdy 25"" 5-star base with 250 pound ",Specifically designed for total comfort even under heavy 24/7 use,7 ergonomic options including synchronized back and seat adjustments,"Seat height, back height/angle/depth, and tilt customization","Upholstered in easy to clean, long lasting anti-microbial / anti-bacterial vinyl","360-degree swivel on sturdy 25"" 5-star base with 250 pound weight capacity",,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--SIvB4SZI--/olhw2h0ffjycxszvl69g.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--gzE23DbE--/djzt1gi5ib0mvt24bb3n.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/nbdk8b64uotlejgfbzw6_large.jpg?v=1602702760,,,,,,,,,
https://ofminc.com/,241-VAM-605,https://ofminc.com/products/ofm-241-vam-office-task-chair,"OFM 241-VAM 24 Hour Ergonomic Armless Task Chair, Anti-Microbial/Anti-Bacterial Vinyl, Mid Back",Chair,Navy,,236.52,,"<p>OFM's 241 Series 24-Hour/Multi-Shift Task Chair in Anti-Microbial/Anti-Bacterial Vinyl is designed for 24-hour use. Includes 7 different adjustable features: seat height, seat angle, back height, back angle, tilt tension, tilt lock and synchro mech. Your choice of colors in anti-microbial/anti-bacterial vinyl, or the Elements In-Stock Textile Upgrade Program. Meets or exceeds ANSI/BIFMA standards. Weight capacity up to 250 lbs.
</p>",,http://images.salsify.com/image/upload/s--gzE23DbE--/djzt1gi5ib0mvt24bb3n.pdf,,,,"360-degree swivel on sturdy 25"" 5-star base with 250 pound ",Specifically designed for total comfort even under heavy 24/7 use,7 ergonomic options including synchronized back and seat adjustments,"Seat height, back height/angle/depth, and tilt customization","Upholstered in easy to clean, long lasting anti-microbial / anti-bacterial vinyl","360-degree swivel on sturdy 25"" 5-star base with 250 pound weight capacity",,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--SIvB4SZI--/olhw2h0ffjycxszvl69g.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--gzE23DbE--/djzt1gi5ib0mvt24bb3n.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ch2tv9rsvwi1trpq4laj_large.jpg?v=1603396918,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/qto2uv6i2euxzstblz7n_large.jpg?v=1603396918,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/qsasmrdzq0hbmdiskhrh_large.jpg?v=1603396918,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/dxojo9prlo77d58tokrl_large.jpg?v=1603396918,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/clsod99moxlbewdnsbxz_large.jpg?v=1603396918,,,,,
https://ofminc.com/,241-VAM-AADK-66,https://ofminc.com/products/ofm-241-vam-aadk-office-drafting-chair,"OFM 241-VAM-AADK 24 Hour Ergonomic Task Chair with Arms and Drafting Kit, Antimicrobial Vinyl, Mid Back",Chair,Black,,303.48,,"<p>OFM's 241 Series 24-Hour/Multi-Shift Task Stool in Anti-Microbial/Anti-Bacterial Vinyl with Arms is designed for 24-hour use. Includes 8 different adjustable features: arm height, seat height, seat angle, back height, back angle, tilt tension, tilt lock and synchro mechanism. Your choice in color of anti-microbial/anti-bacterial vinyl that enhance any office decor, or the Elements In-Stock Textile Upgrade Program. Includes adjustable foot ring and a 9"" and 12"" extension tube. Meets or exceeds ANSI/BIFMA standards. Weight capacity up to 250 lbs.
</p>",,http://images.salsify.com/image/upload/s--HbDcm2mw--/azxj9jv4lzub67bc3qvu.pdf,,,,"360-degree swivel on sturdy 25"" 5-star base with 250 pound ",8 ergonomic options including synchronized back and seat adjustments,7-position height-adjustable arms for customized upper body support,Drafting Kit includes extra-tall seat lift and adjustable foot ring,"Upholstered in easy to clean, long lasting anti-microbial / anti-bacterial vinyl","360-degree swivel on sturdy 25"" 5-star base with 250 pound weight capacity",,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--Q4UsSoFO--/ye2ytvpxeer1dyrfhxj9.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--HbDcm2mw--/azxj9jv4lzub67bc3qvu.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/zfn9natlww2z2f4ztwmz_large.jpg?v=1602702753,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/umgu6utmgwdq6oiixhd3_large.jpg?v=1616613059,,,,,,,,
https://ofminc.com/,241-VAM-AADK-65,https://ofminc.com/products/ofm-241-vam-aadk-office-drafting-chair,"OFM 241-VAM-AADK 24 Hour Ergonomic Task Chair with Arms and Drafting Kit, Antimicrobial Vinyl, Mid Back",Chair,Navy,,303.48,,"<p>OFM's 241 Series 24-Hour/Multi-Shift Task Stool in Anti-Microbial/Anti-Bacterial Vinyl with Arms is designed for 24-hour use. Includes 8 different adjustable features: arm height, seat height, seat angle, back height, back angle, tilt tension, tilt lock and synchro mechanism. Your choice in color of anti-microbial/anti-bacterial vinyl that enhance any office decor, or the Elements In-Stock Textile Upgrade Program. Includes adjustable foot ring and a 9"" and 12"" extension tube. Meets or exceeds ANSI/BIFMA standards. Weight capacity up to 250 lbs.
</p>",,http://images.salsify.com/image/upload/s--HbDcm2mw--/azxj9jv4lzub67bc3qvu.pdf,,,,"360-degree swivel on sturdy 25"" 5-star base with 250 pound ",8 ergonomic options including synchronized back and seat adjustments,7-position height-adjustable arms for customized upper body support,Drafting Kit includes extra-tall seat lift and adjustable foot ring,"Upholstered in easy to clean, long lasting anti-microbial / anti-bacterial vinyl","360-degree swivel on sturdy 25"" 5-star base with 250 pound weight capacity",,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--Q4UsSoFO--/ye2ytvpxeer1dyrfhxj9.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--HbDcm2mw--/azxj9jv4lzub67bc3qvu.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/q8q9c20fglndttfm4uqv_large.jpg?v=1616613059,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/tubh8jndrld4yntj6al8_large.jpg?v=1616613058,,,,,,,,
https://ofminc.com/,241-VAM-DK-606,https://ofminc.com/products/ofm-241-vam-dk-office-drafting-chair,"OFM 241-VAM-DK 24 Hour Ergonomic Armless Task Chair with Drafting Kit, Antimicrobial Vinyl, Mid Back",Chair,Black,,268.56,,"<p>OFM's 241 Series 24-Hour/Multi-Shift Task Stool in Anti-Microbial/Anti-Bacterial Vinyl is designed for 24-hour use. Includes 7 different adjustable features: seat height, seat angle, back height, back angle, tilt tension, tilt lock and synchro mech. Your choice of color in anti-microbial/anti-bacterial vinyl that enhance any office decor, or the Elements In-Stock Textile Upgrade Program. Includes adjustable foot ring adds with a 9"" and 12"" extension tube. Meets or exceeds ANSI/BIFMA standards. Weight capacity up to 250 lbs.
</p>",,http://images.salsify.com/image/upload/s--HbDcm2mw--/azxj9jv4lzub67bc3qvu.pdf,,,,"360-degree swivel on sturdy 25"" 5-star base with 250 pound ",Specifically designed for total comfort even under heavy 24/7 use,7 ergonomic options including synchronized back and seat adjustments,Drafting Kit includes extra-tall seat lift and adjustable foot ring,"Upholstered in easy to clean, long lasting anti-microbial / anti-bacterial vinyl","360-degree swivel on sturdy 25"" 5-star base with 250 pound weight capacity",,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--Q4UsSoFO--/ye2ytvpxeer1dyrfhxj9.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--HbDcm2mw--/azxj9jv4lzub67bc3qvu.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/janiy3rgl9wcgmnreqjj_large.jpg?v=1602702758,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/vx1kyonvogdc70mnu9mb_large.jpg?v=1616613031,,,,,,,,
https://ofminc.com/,241-VAM-DK-605,https://ofminc.com/products/ofm-241-vam-dk-office-drafting-chair,"OFM 241-VAM-DK 24 Hour Ergonomic Armless Task Chair with Drafting Kit, Antimicrobial Vinyl, Mid Back",Chair,Navy,,268.56,,"<p>OFM's 241 Series 24-Hour/Multi-Shift Task Stool in Anti-Microbial/Anti-Bacterial Vinyl is designed for 24-hour use. Includes 7 different adjustable features: seat height, seat angle, back height, back angle, tilt tension, tilt lock and synchro mech. Your choice of color in anti-microbial/anti-bacterial vinyl that enhance any office decor, or the Elements In-Stock Textile Upgrade Program. Includes adjustable foot ring adds with a 9"" and 12"" extension tube. Meets or exceeds ANSI/BIFMA standards. Weight capacity up to 250 lbs.
</p>",,http://images.salsify.com/image/upload/s--HbDcm2mw--/azxj9jv4lzub67bc3qvu.pdf,,,,"360-degree swivel on sturdy 25"" 5-star base with 250 pound ",Specifically designed for total comfort even under heavy 24/7 use,7 ergonomic options including synchronized back and seat adjustments,Drafting Kit includes extra-tall seat lift and adjustable foot ring,"Upholstered in easy to clean, long lasting anti-microbial / anti-bacterial vinyl","360-degree swivel on sturdy 25"" 5-star base with 250 pound weight capacity",,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--Q4UsSoFO--/ye2ytvpxeer1dyrfhxj9.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--HbDcm2mw--/azxj9jv4lzub67bc3qvu.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ldnsd9gaxwczjoaswuor_large.jpg?v=1616613031,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/kvyla0uvtwun3xzmeu9v_large.jpg?v=1616613031,,,,,,,,
https://ofminc.com/,408-VAM-604,https://ofminc.com/products/ofm-408-vam-guest-accent-chair,OFM 408-VAM-604 Armless Stack Vinyl Chair,Chair,Charcoal,,100.08,,"<p>
</p>",,http://images.salsify.com/image/upload/s--1OS5_Foq--/uwjgpsopo4jht0ge18kt.pdf,,,,,Stacks 4 high,"Sturdy, round steel tube frame",Comfortable waterfall seat design,Anti-microbial/anti-bacterial vinyl,Casters available (optional),,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--_hxBaSWh--/kcdsaiq7txh0nrzo7ipt.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--1OS5_Foq--/uwjgpsopo4jht0ge18kt.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/qc80qvkfhnlczzsvh4pv_large.jpg?v=1602702789,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/rygy5o98arbxgwl5mhoy_large.jpg?v=1603291388,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/rqsgcplrdqfvgfjaqbqd_large.jpg?v=1603291388,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/zz1j3gecbxgkddjhvdwj_large.jpg?v=1603291388,,,,,,
https://ofminc.com/,408-VAM-605,https://ofminc.com/products/ofm-408-vam-guest-accent-chair,OFM 408-VAM-604 Armless Stack Vinyl Chair,Chair,Navy,,100.08,,"<p>
</p>",,http://images.salsify.com/image/upload/s--1OS5_Foq--/uwjgpsopo4jht0ge18kt.pdf,,,,,Stacks 4 high,"Sturdy, round steel tube frame",Comfortable waterfall seat design,Anti-microbial/anti-bacterial vinyl,Casters available (optional),,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--_hxBaSWh--/kcdsaiq7txh0nrzo7ipt.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--1OS5_Foq--/uwjgpsopo4jht0ge18kt.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/jwxws6kobzgojzus57gu_large.jpg?v=1603291411,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/rygy5o98arbxgwl5mhoy_large.jpg?v=1603291388,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/rqsgcplrdqfvgfjaqbqd_large.jpg?v=1603291388,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/zz1j3gecbxgkddjhvdwj_large.jpg?v=1603291388,,,,,,
https://ofminc.com/,408-VAM-606,https://ofminc.com/products/ofm-408-vam-guest-accent-chair,OFM 408-VAM-604 Armless Stack Vinyl Chair,Chair,Black,,100.08,,"<p>
</p>",,http://images.salsify.com/image/upload/s--1OS5_Foq--/uwjgpsopo4jht0ge18kt.pdf,,,,,Stacks 4 high,"Sturdy, round steel tube frame",Comfortable waterfall seat design,Anti-microbial/anti-bacterial vinyl,Casters available (optional),,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--_hxBaSWh--/kcdsaiq7txh0nrzo7ipt.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--1OS5_Foq--/uwjgpsopo4jht0ge18kt.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/bm6euk7noodr339c0bqd_large.jpg?v=1603291411,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/cwzspggfatvwbd93myam_large.jpg?v=1603291411,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/povawdmyq2t2lealjgbf_large.jpg?v=1603291411,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/z2rrilytyrsbu26gynct_large.jpg?v=1603291411,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/piatw8xsv2tcxxcrqe4x_large.jpg?v=1603291411,,,,,
https://ofminc.com/,414-VAM-604,https://ofminc.com/products/ofm-414-vam-guest-accent-chair,OFM 414-VAM-604 Contract Guest Vinyl Chair,Chair,Charcoal,,122.04,,"<p>
</p>",,http://images.salsify.com/image/upload/s---cJKlfbj--/em3anjyvktsfmd07utcw.pdf,,,,,Scratch-resistant silver finish on frame,"Sturdy, steel tube frame",Comfortable waterfall seat design,"Anti-microbial, anti-bacterial vinyl",Powder-coated or chrome finish on frames,,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--4BxThP2a--/fyudutaez6dsyy36tawu.pdf,Tear Sheet,http://images.salsify.com/image/upload/s---cJKlfbj--/em3anjyvktsfmd07utcw.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/vh3pcyuwf2zqq4if9xk1_large.jpg?v=1602702794,,,,,,,,,
https://ofminc.com/,414-VAM-605,https://ofminc.com/products/ofm-414-vam-guest-accent-chair,OFM 414-VAM-604 Contract Guest Vinyl Chair,Chair,Navy,,122.04,,"<p>
</p>",,http://images.salsify.com/image/upload/s---cJKlfbj--/em3anjyvktsfmd07utcw.pdf,,,,,Scratch-resistant silver finish on frame,"Sturdy, steel tube frame",Comfortable waterfall seat design,"Anti-microbial, anti-bacterial vinyl",Powder-coated or chrome finish on frames,,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--4BxThP2a--/fyudutaez6dsyy36tawu.pdf,Tear Sheet,http://images.salsify.com/image/upload/s---cJKlfbj--/em3anjyvktsfmd07utcw.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/jzcm16zeysrvq10ogl9d_large.jpg?v=1602702794,,,,,,,,,
https://ofminc.com/,70001-BLK-ESP,https://ofminc.com/products/ofm-70001-table,"OFM 44"" Modern Coffee Table (70001)",Table,Espresso,,52.08,100.80,"<p>Modern simplicity at its finest, the OFM 44"" Modern Coffee Table provides a clean look with the functionality that you need. The modern lines of this coffee table will blend seamlessly in living rooms and recreational spaces.
</p>",,http://images.salsify.com/image/upload/s--z5ToWCGQ--/ysgale4iceovkx2auxol.pdf,,,,,Modern coffee table for any décor,"1.5"" thick laminate top",Quick and easy assembly,Easy to clean,Non-marring adjustable leveling floor glides,"Table measures 24"" D x 44"" W x 18"" H and holds up to 260 lb of weight",Easily pairs with coordinating side and console tables,Backed by the OFM Limited Lifetime Warranty,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--awfSLC4r--/uen5notcmtshz20x3xwj.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--z5ToWCGQ--/ysgale4iceovkx2auxol.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/mmioprnxoqnuiuaqzoxg_673e4ad3-61de-46ca-83f3-e915c35c1e1c_large.jpg?v=1602702821,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/yfzsckiqzhfhppxvomis_large.jpg?v=1603291552,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/urknao0z9irfksjhtmuw_large.jpg?v=1603291552,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/xbrmxkw9wgy8xp6z1s4d_large.jpg?v=1603291552,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/marvi1ktcktinpjyvfwe_large.jpg?v=1603291552,,,,,
https://ofminc.com/,70001-BLK-BLK,https://ofminc.com/products/ofm-70001-table,"OFM 44"" Modern Coffee Table (70001)",Table,Black,,52.08,100.80,"<p>Modern simplicity at its finest, the OFM 44"" Modern Coffee Table provides a clean look with the functionality that you need. The modern lines of this coffee table will blend seamlessly in living rooms and recreational spaces.
</p>",,http://images.salsify.com/image/upload/s--z5ToWCGQ--/ysgale4iceovkx2auxol.pdf,,,,,Modern coffee table for any décor,"1.5"" thick laminate top",Quick and easy assembly,Easy to clean,Non-marring adjustable leveling floor glides,"Table measures 24"" D x 44"" W x 18"" H and holds up to 260 lb of weight",Easily pairs with coordinating side and console tables,Backed by the OFM Limited Lifetime Warranty,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--awfSLC4r--/uen5notcmtshz20x3xwj.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--z5ToWCGQ--/ysgale4iceovkx2auxol.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/xcg5uyqtfobj3p6psg09_13846319-78be-438d-8e1b-a2ca634f7a50_large.jpg?v=1603291552,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/iytnv27skteruw8qmc0b_large.jpg?v=1603290650,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/xyxqnpasna7zz9fal1lb_large.jpg?v=1603290650,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/kmil7uvmftnjh9sudrri_large.jpg?v=1603290650,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/yoqdvz7qxr1trj76jbss_large.jpg?v=1603290650,,,,,
